Nombre,Código,Clase de Código de barras,Marca,Código de categoría,unit code,Venta unit code,Comprar unit code,Costo,Precio,Cantidad de alerta,Tasa de impuestos,Método de impuestos,Imagen,Código de la Sub categoría,Variantes de producto,Producto de campo personalizado 1,Producto Campo Personalizadoo 2,Producto Campo Personalizadoo 3,Producto Campo Personalizadoo 4,Producto Campo Personalizadoo 5,Producto Campo Personalizadoo 6,Cantidad,recID,warehouseStock,inventory_import
Valvula solenoide uso vapor 1/4 a 12v TECSN,Q2BBC02-H,code128,Generales,2,Pieza,Pieza,Pieza,620.00,775.00,0,IVA,Exclusivo,f6b7a86ec31a7d8bc1cc93cca8653a41.png,,,,,,,,,4.0,recbXN2oYbspAT9yf,"{""tienda"": 4.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 611, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 4.0, ""bodega"": 0.0, ""physicalFinal"": 4.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Termometro asador horno Ataud parrilla de 50 a 500,LT221209,code128,Generales,2,Pieza,Pieza,Pieza,226.00,320.00,0,IVA,Exclusivo,69c1d990db039a71b78b3a24a3ef1f4c.png,,,,,,,,,3.0,recpTmCrDctVhgucB,"{""tienda"": 3.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 597, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 3.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Contactores 1 pole 115v MANITOWOC,2006589,code128,MANITOWOC,2,Pieza,Pieza,Pieza,793.00,991.25,0,IVA,Exclusivo,fdc087f36aed53bba1331cc868992276.png,,,,,,,,,2.0,rec7OipCuyXyv1Uib,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 395, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Bomba de agua MANITOWOC,2008939,code128,MANITOWOC,2,Metro,Metro,Metro,7230.00,9037.50,0,IVA,Exclusivo,0327b53b7ef9d1276e53ea9e7442bfc2.png,,,,,,,,,1.0,recBA8eXJ0G4vivf0,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 387, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Interruptor Magnetico ICE O MATIC,9101379-01,code128,ICE O MATIC,2,Pieza,Pieza,Pieza,417.06,522.00,0,IVA,Exclusivo,15292803d80c1d5fad3509184d18a805.png,,,,,,,,,2.0,reclAHgWeirIdYU21,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 400, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Charola deflector B-800 HOSHIZAKI,105012-01,code128,HOSHIZAKI,2,Pieza,Pieza,Pieza,2901.91,3627.00,0,IVA,Exclusivo,826d46ecddc2cc14884dab2c996727ac.png,,,,,,,,,1.0,recB18Uv9JesBUjxy,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 391, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Filtro deshidratador EMERSON,0-6602,code128,Generales,2,Pieza,Pieza,Pieza,265.00,331.25,0,IVA,Exclusivo,d9c47f81e7a458025f5bc3bc10a8c54b.png,Sub02-03,,,,,,,,1.0,recknIFi3mK2DrgWD,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 271, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Cables para calentadores de puertas, 6ft, 42w, 120v QUALITY",QHA-6E,code128,Generales,2,Pieza,Pieza,Pieza,1200.00,15500.00,0,IVA,Exclusivo,e28442eecaac66c30ae4a7fd42873eb0.png,,,,,,,,,1.0,recxmdgpB7MwGkrEe,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 254, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Ventilador motor con 2 cables para refrigerador COLDTEK,VERE12002,code128,Generales,2,Pieza,Pieza,Pieza,250.00,312.00,0,IVA,Exclusivo,0dc753a3b369dac66c9af19137d7a196.png,,,,,,,,,1.0,recTXvEvxDgCihBam,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 325, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Protector y relay universal AVALY,VA-PROD10,code128,Generales,2,Pieza,Pieza,Pieza,80.00,200.00,0,IVA,Exclusivo,97c8458412d4bef5b477d44a113fa61a.png,,,,,,,,,2.0,recCYuAgiXjpGz9WM,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 300, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Condensador Capacitor Arranque COLDTEK,189-227MFD,code128,Generales,2,Pieza,Pieza,Pieza,125.00,200.00,0,IVA,Exclusivo,33835ed9ed320b631c79bbf765f24e27.png,,,,,,,,,1.0,recCwVTL7xis6FJYt,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 260, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Válvula de expansión EMERSON,PCN802460,code128,Generales,2,Pieza,Pieza,Pieza,2100.00,2625.00,0,IVA,Exclusivo,0a54a0f666d4811fbb6e08f13e7d6baa.png,,,,,,,,,1.0,recoEaSTM30cZ0zl0,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 320, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Interruptor De Presion AQUEX,MPS30-50,code128,Generales,2,Pieza,Pieza,Pieza,640.00,800.00,0,IVA,Exclusivo,60fd41175bf3ffd4cbeb4f06437e9818.png,,,,,,,,,1.0,recLQsQ3DI7UKccI8,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 277, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Aspa 4"" para motor esqueleto GENERICO",ASMTRE0101,code128,Generales,2,Pieza,Pieza,Pieza,40.00,150.00,0,IVA,Exclusivo,eb1cc73f2ecca19061db277c61cbeda8.png,,,,,,,,,2.0,recHgLPYMI31jZJaA,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 241, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Interrumpor baja presion Abre 25 psi Cierra 80 psi, 500 PP 3500 BP 1/4  SMART ELECTRIC",SLP25-80,code128,Generales,2,Pieza,Pieza,Pieza,1365.00,1706.25,0,IVA,Exclusivo,77619a76881d0dbd50c69369d99290d9.png,,,,,,,,,1.0,recUOjVPzn9cy0ibM,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 274, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Control de presion dual automatica PENN,P70LB-1C,code128,Generales,2,Pieza,Pieza,Pieza,1960.00,2450.00,0,IVA,Exclusivo,5d0e80b4b79039f21ec82794773c6efa.png,,,,,,,,,1.0,rec9m5QGT0FmmSmDb,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 263, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Válvula de expansión termostática de rosca, TE 2, R22/R407C. DANFOSS",068Z3209,code128,Generales,2,Pieza,Pieza,Pieza,1230.00,1537.50,0,,Exclusivo,4a3a623ee0cd1acc2b0c297b677e1040.png,,,,,,,,,1.0,recpNgr01LbFM56E6,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 321, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Tablero de control para baja temperatura con selectores EQUIPSA,TAB-EQUI,code128,Generales,2,Pieza,Pieza,Pieza,6800.00,8500.00,0,IVA,Exclusivo,7dd5cd4fc1ef8ddd359fef7d3588c1b7.png,,,,,,,,,1.0,recoSL3KQT9mkgWBM,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 312, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Cable calefactor para puertas de camara frigorifica por metro,CAB-CALEF,code128,Generales,2,Metro,Metro,Metro,120.00,150.00,0,IVA,Exclusivo,df5e0d17bc33ae50c6f02663dc9f58b6.png,,,,,,,,,17.0,recS6yUlPh75yo9VU,"{""tienda"": 17.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 250, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 17.0, ""bodega"": 0.0, ""physicalFinal"": 17.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Cable cobre niquelado forro de F.V. y silicon 200-300 cal 10 x metro,CAB-NIQ10,code128,Generales,2,Metro,Metro,Metro,33.92,50.00,0,IVA,Exclusivo,4c87735188dad4f830f935a562470eda.png,,,,,,,,,90.0,recCWtewygQSS1xiM,"{""tienda"": 90.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 251, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 90.0, ""bodega"": 0.0, ""physicalFinal"": 90.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Cable para alta temperatura silicón y fibra 300° Calibre 14 Cobre Niquelado, 600v x mt",CAB-ATC14300,code128,Generales,2,Metro,Metro,Metro,32.85,55.00,0,IVA,Exclusivo,3174f1f92c8bdb4171d217f82b7b099d.png,,,,,,,,,60.0,rec9amPYyrVcITyF1,"{""tienda"": 60.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 253, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 60.0, ""bodega"": 0.0, ""physicalFinal"": 60.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Filtro secador , 032S, 1/4"" ODS, conexiones soldar CASTEL",43032S,code128,Generales,2,Pieza,Pieza,Pieza,453.00,567.00,0,IVA,Exclusivo,1916e2cd9f7b4a39fb855525ab28258f.png,,,,,,,,,,recyy8OtzI97ssNZo,,
Valvula de presion M-Lq MEIKO,9652103,code128,Generales,2,Pieza,Pieza,Pieza,1488.14,1860.00,0,IVA,Exclusivo,caabab6c156ea0281f2d8f8b3ed24d49.png,,,,,,,,,0.0,rec2obiemJVdinvsK,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 323, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Timing switch MEIKO,9722131,code128,Generales,2,Pieza,Pieza,Pieza,3860.12,4825.15,0,IVA,Exclusivo,a35cad3e0e8998f5335152e928c31d48.png,,,,,,,,,0.0,rechan4eRmomHurtW,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 316, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Interruptor controlador limit para horno AMANA,54127037,code128,Generales,2,Pieza,Pieza,Pieza,150.00,187.50,0,IVA,Exclusivo,177d8b94675e67bfcd27ef6c2d39a768.png,,,,,,,,,2.0,recqCo4ApsVC8qDsu,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 275, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Bisagra inferior ASBER,12216798,code128,ASBER,2,Pieza,Pieza,Pieza,535.00,670.00,0,IVA,Exclusivo,338138040175a4d9d026ba8da980a4da.png,,,,,,,,,2.0,recZ7tzgG1Cw2Do6N,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 32, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Bisagra superior ASBER,12216800,code128,ASBER,2,Pieza,Pieza,Pieza,535.00,670.00,0,IVA,Exclusivo,e2911ebd2b27daec9ddf62e0ad7353be.png,,,,,,,,,2.0,recBihgN8BJXzFOQp,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 34, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Biasagra de puerta, superior izquierda",12191309,code128,HOSHIZAKI,2,Pieza,Pieza,Pieza,294.00,367.00,0,IVA,Exclusivo,d9ba3cca6a4673cee841d797884dce89.png,,,,,,,,,1.0,reclV2qdYgjEEi1Yt,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 30, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Espaciador, cuadrado, nylon, puerta, pelaje, a/c ASBER",12190016,code128,ASBER,2,Pieza,Pieza,Pieza,70.35,90.00,0,IVA,Exclusivo,27eb46887336ea3dd60597e596b5cffe.png,,,,,,,,,1.0,recj8CQAl7pnZ2efe,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 53, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque universal dimensiones 54.5 x 63.5 cm negro,EMP-UNI01,code128,Generales,2,Centimetro,Centimetro,Centimetro,450.00,562.50,0,,Exclusivo,ba24c6c5e248bee1f693ac2df3d4d8e2.png,,,,,,,,,2.0,recbU5zABQXbk9CcG,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 48, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque universal dimensiones 73.5 X 50 cm negro,EMP-UNI05,code128,Generales,2,Centimetro,Centimetro,Centimetro,500.00,625.00,0,IVA,Exclusivo,eca06efb0d7ca86f47430d9cbadab9f1.png,,,,,,,,,1.0,rec7K4UXsiQCRdLBm,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 52, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque universal dimensiones 61 x 140 cm negro,EMP-UNI06,code128,Generales,2,Centimetro,Centimetro,Centimetro,650.00,812.00,0,IVA,Exclusivo,7d5a59d4ab77b70c774635c68aa28e52.png,,,,,,,,,1.0,rec1GRo4hnb6D2Wqz,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 49, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque universal dimensiones 177.5 x 52.5 cm negro,EMP-UNI07,code128,Generales,2,Centimetro,Centimetro,Centimetro,603.44,754.30,0,IVA,Exclusivo,abd77d5593a98851257cddab9e610953.png,,,,,,,,,3.0,recVEH2Rn4XxwQVOV,"{""tienda"": 3.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 47, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 3.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque importado dimensiones 61 x 55.5 cm negro,EMP-IMP01,code128,Generales,2,Centimetro,Centimetro,Centimetro,1300.00,1625.00,0,IVA,Exclusivo,47f33ebe54c3e3a7b473d907db497f40.png,,,,,,,,,1.0,recRuTPxG0ZcZ87sc,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 43, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque Alto-Shaam 1000-TH1,GS-2398,code128,Generales,2,Pieza,Pieza,Pieza,853.60,1067.00,0,IVA,Exclusivo,88d7016bb92af93ba8bc10980cdfb3cc.png,,,,,,,,,2.0,recqKIqxZ7yO2Y7pw,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 40, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque para maquina al vacio x metro,320216,code128,Generales,2,Metro,Metro,Metro,280.00,350.00,0,IVA,Exclusivo,6ddb19f35bf5a2b15e525f7a7eae47d2.png,,,,,,,,,,recU8f824zhzg5f22,,
Interruptor de puerta PERLICK,1026313,code128,Generales,2,Pieza,Pieza,Pieza,303.00,450.00,0,IVA,Exclusivo,96819fcec290317964be863f6925d2af.png,,,,,,,,,1.0,recd5RaIvOsJh4LvR,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 55, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
"Sonda de temperatura NTC 10K, PERLICK",63698,code128,Generales,2,Pieza,Pieza,Pieza,878.92,1098.65,0,IVA,Exclusivo,83afccf8d7de0bd26aa3f669c531b17a.png,,,,,,,,,0.0,reclYM6O6K8Zv2iKp,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 57, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Cerradura con llave cilindro PERLICK,63762,code128,Generales,2,Pieza,Pieza,Pieza,1014.84,1268.55,0,IVA,Exclusivo,8428d732bcd0725e2f481c9790809181.png,,,,,,,,,3.0,recsyqJ7N9xBz05gc,"{""tienda"": 3.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 36, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 3.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Bisagras para refrigerador GENERICO,BIS-GEN,code128,Generales,2,Pieza,Pieza,Pieza,290.00,362.50,0,IVA,Exclusivo,c7759374c4256418cd148d7eb6a5a9a8.png,,,,,,,,,4.0,rec7AZlVeFepAErki,"{""tienda"": 4.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 35, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 4.0, ""bodega"": 0.0, ""physicalFinal"": 4.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
Empaque importado dimensiones 64.5 x 30 cm,EMP-IMP03,code128,Generales,2,Centimetro,Centimetro,Centimetro,750.00,937.50,0,IVA,Exclusivo,6999046e7ec5bb8731cd2ca2165f1231.png,,,,,,,,,3.0,reccbgvXqiNvX40vq,"{""tienda"": 3.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101516"", ""action"": ""update"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 44, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 3.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:15:16""}"
